name,h_index,h_index_rank,composite_score,composite_rank,citation_impact_weighted,breadth_weighted,productivity_weighted,leadership_weighted,quality_weighted,citation_impact_raw,venue_diversity_raw,papers_per_year,leadership_ratio,quality_score,institution
Marc Pàmies,9,599.0,0.6712751379166703,255.0,0.4,0.1746084712500034,0.04000000000000001,0.016666666666666666,0.04000000000000001,219.5,0.9206198357143052,2.0,0.16666666666666666,0.8,
Tim Schopf,6,704.0,0.4290494388919094,775.0,0.0475,0.18654943889190934,0.08000000000000002,0.07500000000000001,0.04000000000000001,11.875,0.9631396508109106,4.0,0.75,0.8,Technical University of Munich
John X. Morris,27,244.0,0.5573829127049308,501.0,0.2234761904761905,0.23128654278086214,0.05419354838709677,0.030952380952380953,0.01747425010840047,55.86904761904762,0.927351673033498,2.7096774193548385,0.30952380952380953,0.3494850021680094,University of Virginia
Qiong Wang,1,945.0,0.4515,713.0,0.4,0.0015,0.020000000000000004,0.0,0.03,341.0,0.0,1.0,0.0,0.6,
Patrick von Platen,14,455.0,0.7158170234346188,146.0,0.4,0.14891806873078606,0.11714285714285713,0.009756097560975611,0.04000000000000001,138.14634146341464,0.8081032498902061,5.857142857142857,0.0975609756097561,0.8,
Weizhe Yuan,10,570.0,0.7541792040285283,96.0,0.4,0.17304074772359007,0.11499999999999999,0.026086956521739132,0.04005149978319906,209.82608695652175,0.9030899869919434,5.75,0.2608695652173913,0.8010299956639811,
Sumit Pandey,9,599.0,0.445775983564635,730.0,0.061422222222222225,0.21216247551356612,0.0642857142857143,0.06888888888888889,0.039016682654243434,15.355555555555556,0.9894998600775208,3.2142857142857144,0.6888888888888889,0.7803336530848687,
S. El-Beltagy,22,306.0,0.48304260987477116,640.0,0.09722448979591838,0.217194114273257,0.0632258064516129,0.07551020408163266,0.029887995272350185,24.306122448979593,0.8982520815614686,3.161290322580645,0.7551020408163265,0.5977599054470036,
Daniel Loureiro,11,542.0,0.49669200370610067,614.0,0.17104,0.18864424650415332,0.038461538461538464,0.068,0.03054621874040891,42.76,0.9665385514523048,1.9230769230769231,0.68,0.6109243748081782,Cardiff University
Surabhi Datta,8,635.0,0.5120922255863197,583.0,0.132,0.1848422255863197,0.064,0.08125,0.05,33.0,0.9619555747789696,3.2,0.8125,1.0,
Thibault Goehringer,1,945.0,0.48150000000000004,644.0,0.4,0.0015,0.04000000000000001,0.0,0.04000000000000001,279.5,0.0,2.0,0.0,0.8,
A. Manini,27,244.0,0.49864994395123213,610.0,0.06929323308270677,0.21608672141175395,0.11083333333333334,0.0849624060150376,0.01747425010840047,17.32330827067669,0.8233526937814512,5.541666666666667,0.849624060150376,0.3494850021680094,
Ana Marasović,16,418.0,0.7409831522237068,111.0,0.4,0.16753595777310176,0.06857142857142857,0.05833333333333334,0.04654243254584297,156.45833333333334,0.8716340444177243,3.4285714285714284,0.5833333333333334,0.9308486509168593,Allen Institute for AI
P. Kłosowski,9,599.0,0.3716490333941043,909.0,0.031285714285714285,0.1712476078951299,0.021538461538461538,0.1,0.047577249674798594,7.821428571428571,0.8757006165435995,1.0769230769230769,1.3214285714285714,0.9515449934959718,
Bobbi Aubrey,7,669.0,0.32879639723683796,976.0,0.11914285714285713,0.13965354009398076,0.04000000000000001,0.0,0.03,29.785714285714285,0.7551630862513187,2.0,0.0,0.6,
Ayush Singh,5,764.0,0.36325216002393507,931.0,0.03166666666666667,0.1780422951058092,0.04000000000000001,0.06666666666666667,0.046876531584792505,7.916666666666667,0.9488131148903384,2.0,0.6666666666666666,0.93753063169585,
Junyu Chen,4,809.0,0.6210445507916122,382.0,0.27885714285714286,0.17971315782606898,0.020000000000000004,0.1,0.042474250108400474,69.71428571428571,0.9755037590061084,1.0,1.1428571428571428,0.8494850021680094,
W. Thompson,2,903.0,0.6093333333333334,405.0,0.338,0.178,0.013333333333333334,0.05,0.03,84.5,1.0,0.6666666666666666,0.5,0.6,
Ms. Aswathy,1,945.0,0.45747694297733654,698.0,0.124,0.18347694297733655,0.020000000000000004,0.1,0.03,31.0,0.9198682455847804,1.0,1.0,0.6,
Jian Guo,9,599.0,0.6237380354288775,373.0,0.31400000000000006,0.15340470209554408,0.048,0.05833333333333334,0.05,78.5,0.8165982976888233,2.4,0.5833333333333334,1.0,
Yu Gu,12,509.0,0.7088927092088908,162.0,0.3992,0.19200363332562473,0.05714285714285714,0.03,0.03054621874040891,99.8,0.9685921904321414,2.857142857142857,0.3,0.6109243748081782,
Théo Gigant,2,903.0,0.716,145.0,0.4,0.181,0.020000000000000004,0.07500000000000001,0.04000000000000001,557.25,1.0,1.0,0.75,0.8,
Dan Schwartz,4,809.0,0.3893333333333333,860.0,0.10500000000000001,0.181,0.013333333333333334,0.05,0.04000000000000001,26.25,1.0,0.6666666666666666,0.5,0.8,
V. Prabhakaran,6,704.0,0.38923440756253364,861.0,0.05309090909090909,0.17416870830264422,0.03142857142857143,0.1,0.03054621874040891,13.272727272727272,0.9609640474436812,1.5714285714285714,1.1818181818181819,0.6109243748081782,
Kun Wang,10,570.0,0.3695770854077702,912.0,0.07953846153846154,0.1893894055625016,0.065,0.0,0.03564921830680703,19.884615384615383,0.9622251746428664,3.25,0.0,0.7129843661361406,
Roy Schwartz,29,218.0,0.745750944149019,106.0,0.4,0.17465569358265556,0.08769230769230771,0.050877192982456146,0.03252574989159953,127.64912280701756,0.835175391900889,4.384615384615385,0.5087719298245614,0.6505149978319906,The Hebrew University of Jerusalem
Suraj Patil,2,903.0,0.6729742501084005,247.0,0.4,0.178,0.0125,0.04000000000000001,0.042474250108400474,112.4,1.0,0.625,0.4,0.8494850021680094,
R. Billot,6,704.0,0.36400661364405146,929.0,0.12276923076923077,0.18244580553509615,0.006842105263157896,0.023076923076923078,0.028872548999643578,30.692307692307693,0.9739760316291208,0.34210526315789475,0.23076923076923078,0.5774509799928715,
Hsinchun Chen,93,18.0,0.7187848878242611,138.0,0.19570731707317077,0.22171441275411896,0.2,0.0526829268292683,0.04868023116770303,48.926829268292686,0.8383680728806798,45.55555555555556,0.526829268292683,0.9736046233540605,
V.G.Vinod Vydiswaran,22,306.0,0.48943842492795064,628.0,0.09172972972972973,0.22132906003981886,0.07047619047619047,0.060810810810810814,0.0450926338714008,22.93243243243243,0.9561660573703936,3.5238095238095237,0.6081081081081081,0.9018526774280159,University of Michigan
Simon Tannert,4,809.0,0.3306269841269841,975.0,0.07828571428571429,0.18250000000000002,0.015555555555555557,0.014285714285714285,0.04000000000000001,19.571428571428573,1.0000000000000002,0.7777777777777778,0.14285714285714285,0.8,
Ji-Ung Lee,6,704.0,0.33869686222021606,964.0,0.04953846153846153,0.17797880463630886,0.0325,0.046153846153846156,0.03252574989159953,12.384615384615383,0.9484503122074792,1.625,0.46153846153846156,0.6505149978319906,
He He,14,455.0,0.6380241660190358,332.0,0.3324705882352942,0.1812398523135098,0.0425,0.05294117647058824,0.028872548999643585,83.11764705882354,0.949942013220056,2.125,0.5294117647058824,0.5774509799928716,
Eric Hermann,2,903.0,0.1867,998.0,0.1352,0.0015,0.020000000000000004,0.0,0.03,33.8,0.0,1.0,0.0,0.6,
Meliha Yetisgen,11,542.0,0.40562264452549646,834.0,0.05627272727272728,0.20342563427781396,0.07333333333333333,0.03636363636363637,0.03622731327798547,14.068181818181818,0.9481464815875084,3.6666666666666665,0.36363636363636365,0.7245462655597095,
Yiming Yang,67,39.0,0.9127037189374296,10.0,0.4,0.2338970375103629,0.1745,0.05530085959885387,0.04900582182821281,148.01719197707737,0.907983071487788,8.725,0.5530085959885387,0.9801164365642562,
Yingqiang Ge,26,255.0,0.6435421251402451,316.0,0.24304347826086958,0.18325522567401786,0.15333333333333335,0.02826086956521739,0.03564921830680703,60.76086956521739,0.8757441467086735,7.666666666666667,0.2826086956521739,0.7129843661361406,
G. Ceder,153,2.0,0.879372269006335,26.0,0.3995056179775282,0.2233729933616731,0.2,0.0390194075587334,0.01747425010840047,99.87640449438204,0.8478456763524179,75.3076923076923,0.390194075587334,0.3494850021680094,
Jianfeng Gao,53,77.0,0.820133905107246,44.0,0.4,0.1826008462866781,0.144,0.05902777777777778,0.03450528104279015,120.30555555555556,0.7777191216381607,7.2,0.5902777777777778,0.690105620855803,
Ruibo Liu,21,321.0,0.6843832735372807,218.0,0.2887179487179487,0.1739137601418779,0.13,0.046153846153846156,0.04559771852360797,72.17948717948718,0.8309357722393024,6.5,0.46153846153846156,0.9119543704721593,Google DeepMind
W. Bruce Croft,125,6.0,0.8406294676797944,36.0,0.3375537190082645,0.1989454474515663,0.2,0.06942148760330578,0.034708813616657806,84.38842975206612,0.7082596997232361,29.04,0.6942148760330579,0.6941762723331562,"University of Massachusetts, Amherst"
Bhargav Srinivasa Desikan,7,669.0,0.3787298178865629,893.0,0.05733333333333334,0.18585026581282063,0.03,0.07500000000000001,0.03054621874040891,14.333333333333334,0.9848586617875464,1.5,0.75,0.6109243748081782,EPFL
Kasia Hitczenko,7,669.0,0.3898303678954742,859.0,0.04514285714285715,0.18673226240197338,0.038181818181818185,0.08095238095238096,0.038821049216444525,11.285714285714286,0.9641843565827052,1.9090909090909092,0.8095238095238095,0.7764209843288904,
Yujia Qin,21,321.0,0.5571608503247766,503.0,0.21247457627118643,0.16725142081075905,0.10727272727272728,0.023728813559322035,0.04643331241078172,53.11864406779661,0.8014366903471947,5.363636363636363,0.23728813559322035,0.9286662482156343,
S. S. Mousavi,3,852.0,0.305457264957265,988.0,0.02355555555555556,0.18250000000000002,0.013846153846153848,0.05555555555555556,0.03,5.888888888888889,1.0000000000000002,0.6923076923076923,0.5555555555555556,0.6,
Yankai Lin,25,266.0,0.6423144296367844,323.0,0.22553333333333334,0.17609774698254096,0.2,0.0016666666666666668,0.039016682654243434,56.38333333333333,0.8605585541859484,12.0,0.016666666666666666,0.7803336530848687,
Carly D. Robinson,12,509.0,0.41354567867982905,813.0,0.0475,0.205,0.06857142857142857,0.07500000000000001,0.01747425010840047,11.875,1.0,3.4285714285714284,0.75,0.3494850021680094,
Amir Pouran Ben Veyseh,19,364.0,0.6006352456953902,421.0,0.19795121951219513,0.19293384691555732,0.1025,0.07317073170731707,0.03407944756032064,49.48780487804878,0.9396219823746133,5.125,0.7317073170731707,0.6815889512064128,
A. Giannopoulos,23,291.0,0.411139989171003,821.0,0.06673684210526316,0.23579963702590157,0.05896551724137931,0.03216374269005848,0.01747425010840047,16.68421052631579,0.9188550687194376,2.9482758620689653,0.3216374269005848,0.3494850021680094,
Wannaphong Phatthiyaphaibun,4,809.0,0.3512213739099679,950.0,0.0295,0.17279032205302655,0.05333333333333334,0.05,0.04559771852360797,7.375,0.935944697445866,2.6666666666666665,0.5,0.9119543704721593,
Jianfeng Gao,94,16.0,0.8803629820125436,25.0,0.4,0.21485151771068972,0.1817777777777778,0.044987775061124696,0.03874591146295139,141.0122249388753,0.7991515297753699,9.088888888888889,0.44987775061124696,0.7749182292590278,
Taylor C. Ryan,7,669.0,0.4069156825969832,831.0,0.148,0.18629663497793547,0.03428571428571429,0.008333333333333333,0.03,37.0,0.9788379141596312,1.7142857142857142,0.08333333333333333,0.6,
Roi Reichart,41,124.0,0.6394599016571207,330.0,0.1990921985815603,0.18301699241722424,0.15666666666666668,0.05390070921985816,0.04678333477181143,49.773049645390074,0.7886685280984242,7.833333333333333,0.5390070921985816,0.9356666954362285,
A. Torfi,10,570.0,0.4966497779987242,615.0,0.10736,0.15595644466539083,0.08333333333333334,0.1,0.05,26.84,0.8054653980879477,4.166666666666667,1.08,1.0,
Paul R. Kingsbury,12,509.0,0.7008008583763607,175.0,0.4,0.18673226240197338,0.01769230769230769,0.04782608695652174,0.04855020132555783,198.7826086956522,0.9641843565827052,0.8846153846153846,0.4782608695652174,0.9710040265111566,
S. Bakken,56,65.0,0.6587188476021806,279.0,0.14290807799442898,0.1998102190840076,0.2,0.08022284122562674,0.035777709298117306,35.72701949860724,0.7132012519086149,11.966666666666667,0.8022284122562674,0.7155541859623461,
T. Laino,34,164.0,0.6408028601800486,325.0,0.23401652892561986,0.23551042825346635,0.11000000000000001,0.043801652892561986,0.01747425010840047,58.50413223140496,0.9514881614483792,5.5,0.4380165289256198,0.3494850021680094,
Michael Hassid,7,669.0,0.4238015604423596,789.0,0.1248888888888889,0.18039625847701782,0.036,0.044444444444444446,0.03807196863200844,31.22222222222222,0.9708357627258162,1.8,0.4444444444444444,0.7614393726401688,
Bukuroshe Elira Epoka,1,945.0,0.4035000000000001,842.0,0.252,0.0015,0.020000000000000004,0.1,0.03,63.0,0.0,1.0,2.0,0.6,
H. A. Schwartz,41,124.0,0.6070397493751649,409.0,0.22958389261744966,0.23810283792805703,0.04966666666666667,0.05033557046979867,0.03935078169319298,57.395973154362416,0.9320162167317544,2.4833333333333334,0.5033557046979866,0.7870156338638594,
Yanjun Qi,31,202.0,0.5645198744232786,480.0,0.12905555555555556,0.2431355130381922,0.13090909090909092,0.04027777777777778,0.021141937142662257,32.263888888888886,0.9607743602182413,6.545454545454546,0.4027777777777778,0.4228387428532451,
Alexis Toumi,11,542.0,0.3907837881955542,856.0,0.07274074074074076,0.154203552907058,0.054000000000000006,0.06296296296296297,0.046876531584792505,18.185185185185187,0.7954488737546174,2.7,0.6296296296296297,0.93753063169585,
Angelina McMillan-Major,11,542.0,0.7253475402717745,130.0,0.4,0.18060890497309937,0.06,0.04666666666666667,0.03807196863200844,487.0,0.9549080284177106,3.0,0.4666666666666667,0.7614393726401688,
H. Krumholz,106,9.0,0.8212316855582201,42.0,0.3572527131782946,0.21286131141881204,0.2,0.03364341085271318,0.01747425010840047,89.31317829457365,0.7877789223932117,40.3125,0.3364341085271318,0.3494850021680094,
Benedikt Boecking,11,542.0,0.4647458608173485,677.0,0.13642105263157897,0.18469266334052697,0.038000000000000006,0.06315789473684211,0.042474250108400474,34.10526315789474,0.9611009333744398,1.9,0.631578947368421,0.8494850021680094,
M. Saraçlar,33,182.0,0.5581577512049113,500.0,0.09382417582417583,0.21875110672690057,0.13,0.07252747252747253,0.04305499612636234,23.456043956043956,0.821434895582289,6.5,0.7252747252747253,0.8610999225272468,
Adarsha Shivananda,6,704.0,0.33505431125931706,969.0,0.02333333333333333,0.1440543112593171,0.096,0.04166666666666667,0.03,5.833333333333333,0.7974532071960978,4.8,0.4166666666666667,0.6,
K. Abid,10,570.0,0.3796022834314554,891.0,0.0649811320754717,0.18174133338001514,0.06625,0.04528301886792453,0.021346799108044046,16.245283018867923,0.9013790478858008,3.3125,0.4528301886792453,0.4269359821608809,
F. Shen,24,281.0,0.6010333251496038,420.0,0.10642201834862386,0.21976086962642094,0.19818181818181818,0.03669724770642202,0.03997137128631878,26.605504587155963,0.9043478264366912,9.909090909090908,0.3669724770642202,0.7994274257263755,
A. Bulling,59,53.0,0.6359875947328965,338.0,0.24442975206611575,0.2265168437891193,0.06368421052631579,0.05991735537190083,0.04143943297944485,61.10743801652893,0.8658105359378246,3.1842105263157894,0.5991735537190083,0.8287886595888969,
Antonios Anastasopoulos,29,218.0,0.5975982388613684,426.0,0.13019607843137254,0.2043782508402574,0.18545454545454548,0.04607843137254902,0.031490932762643906,32.549019607843135,0.8764471476586136,9.272727272727273,0.46078431372549017,0.6298186552528781,Carnegie Mellon University
Emad Shihab,45,102.0,0.6831426225413273,220.0,0.20429032258064517,0.21901322961223543,0.16533333333333336,0.0532258064516129,0.04127993056350046,51.07258064516129,0.8743613120699167,8.266666666666667,0.532258064516129,0.8255986112700091,
Jinlan Fu,16,418.0,0.7150045738064598,148.0,0.4,0.1759869323557524,0.06888888888888889,0.048387096774193554,0.02174165578762485,169.4516129032258,0.8770681848900138,3.4444444444444446,0.4838709677419355,0.43483311575249695,
Arlene Casey,5,764.0,0.37677839947094877,900.0,0.034999999999999996,0.1905480657040135,0.048,0.05833333333333334,0.04489700043360188,8.75,0.9774175183086488,2.4,0.5833333333333334,0.8979400086720376,
F. Aiolli,21,321.0,0.5182915577759861,574.0,0.06317948717948718,0.2274727392418917,0.09000000000000001,0.08803418803418804,0.04960514332041921,15.794871794871796,0.8712727956679526,4.5,0.8803418803418803,0.9921028664083841,
Nikolaos Tsantalis,30,209.0,0.6134970329263395,398.0,0.238,0.20548384294762823,0.06,0.062121212121212126,0.0478919778574991,59.5,0.9170505311293043,3.0,0.6212121212121212,0.957839557149982,
Qiang Wei,12,509.0,0.48616923099869436,634.0,0.1549677419354839,0.18099924968042758,0.06888888888888889,0.03225806451612903,0.04905528597776501,38.74193548387097,0.905709998173872,3.4444444444444446,0.3225806451612903,0.9811057195553001,
Su Lin Blodgett,15,437.0,0.522029242525915,565.0,0.19968000000000002,0.15734924252591495,0.1,0.04000000000000001,0.025,49.92,0.7619956715766569,5.0,0.4,0.5,Microsoft Research
F. Matthes,37,150.0,0.6016035285265675,418.0,0.05816267942583732,0.23647292331261344,0.2,0.07129186602870813,0.03567605975940862,14.54066985645933,0.9227024189292196,11.942857142857143,0.7129186602870813,0.7135211951881724,
Zhao Cai,5,764.0,0.3667290676755161,919.0,0.038486486486486476,0.17134303878088156,0.10571428571428572,0.002702702702702703,0.048482553991159714,9.62162162162162,0.8591030787478947,5.285714285714286,0.02702702702702703,0.9696510798231942,
Walt Detmar Meurers,39,138.0,0.6266117056929732,365.0,0.10584888888888891,0.23464317637267684,0.13636363636363638,0.1,0.049756004067771094,26.462222222222223,0.912246722129582,6.818181818181818,1.0755555555555556,0.9951200813554218,
Robert Martin,6,704.0,0.6373333333333334,334.0,0.4,0.184,0.013333333333333334,0.0,0.04000000000000001,399.6666666666667,1.0,0.6666666666666666,0.0,0.8,
T. McCoy,25,266.0,0.5805738557688993,452.0,0.08433644859813084,0.23951082061376988,0.2,0.03925233644859813,0.01747425010840047,21.08411214953271,0.940061832078685,10.7,0.3925233644859813,0.3494850021680094,
Yizhi Li,13,473.0,0.3827649786439538,881.0,0.05405405405405406,0.13124578693057187,0.148,0.01891891891891892,0.03054621874040891,13.513513513513514,0.6642616396032679,7.4,0.1891891891891892,0.6109243748081782,University of Manchester
R. Piedeleu,8,635.0,0.384062924088131,877.0,0.05632000000000001,0.1884065702658479,0.04166666666666667,0.064,0.033669687155616405,14.08,0.9566089729477024,2.0833333333333335,0.64,0.6733937431123281,
Guangzheng Xiong,1,945.0,0.352,947.0,0.064,0.178,0.020000000000000004,0.05,0.04000000000000001,16.0,1.0,1.0,0.5,0.8,
Stella Biderman,31,202.0,0.7385162411639513,112.0,0.4,0.16558820979595962,0.1,0.036,0.03692803136799156,263.42,0.7919326274054836,5.0,0.36,0.7385606273598312,Booz Allen Hamilton
